job_id,title,company,location,industry,salary_min,salary_max,experience_level,experience_years_min,experience_years_max,company_size,employment_type,remote_option,required_skills,posted_date,application_deadline,source,data_collection_date,dataset_version,salary_avg,salary_category
JOB_0599,Data Scientist,Dana,Surabaya,Healthcare,8800000,11800000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Redis, Java, Terraform, Angular, Laravel, Elasticsearch",2025-03-06 05:34:48.389330,2025-06-22 05:34:48.389330,generated,2025-05-27 05:34:48.519446,1.0,10300000.0,Mid (5-10M)
JOB_0600,Software Developer,Fintech Company,Bali,Healthcare,24000000,28000000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"Nginx, AWS, FastAPI",2025-03-21 05:34:48.389330,2025-06-28 05:34:48.389330,generated,2025-05-27 05:34:48.519446,1.0,26000000.0,Expert (15M+)
JOB_0602,Software Developer,Tokopedia,Semarang,Media,6000000,10000000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Ruby, AWS, Express.js, Docker, Spring Boot, Flask",2025-03-03 05:34:48.389330,2025-07-10 05:34:48.389330,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0603,QA Engineer,Software House,Solo,Fintech,6000000,8000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"PostgreSQL, Spring Boot, C#, Node.js, Nginx, Angular",2025-03-20 05:34:48.389330,2025-07-11 05:34:48.389330,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Mid (5-10M)
JOB_0604,Business Analyst,Digital Consulting,Bandung,Government,11000000,15000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Python, PHP, FastAPI",2025-05-07 05:34:48.389330,2025-06-03 05:34:48.389330,generated,2025-05-27 05:34:48.519446,1.0,13000000.0,Senior (10-15M)
JOB_0605,Data Analyst,Shopee,Malang,E-commerce,13000000,17000000,Mid,3.0,6.0,Medium (50-500),Contract,Remote,"Python, Express.js, Spring Boot, Laravel, Jenkins",2025-03-17 05:34:48.389330,2025-07-22 05:34:48.389330,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0606,Mobile Developer,Digital Consulting,Bandung,Media,20900000,22900000,Senior,7.0,15.0,Startup (<50),Part-time,Remote,"Docker, PostgreSQL, Vue.js, MySQL",2025-05-18 05:34:48.389330,2025-06-29 05:34:48.389330,generated,2025-05-27 05:34:48.519446,1.0,21900000.0,Expert (15M+)
JOB_0607,Product Manager,Local Tech Startup,Remote,Food & Beverage,4800000,8800000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Elasticsearch, Git, GCP, Spring Boot, JavaScript",2025-04-13 05:34:48.391368,2025-07-13 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,6800000.0,Entry (2-5M)
JOB_0608,Technical Lead,Tokopedia,Palembang,Transportation,5600000,9600000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"Vue.js, Node.js, AWS, Ruby",2025-05-07 05:34:48.391368,2025-07-04 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,7600000.0,Mid (5-10M)
JOB_0609,Cloud Engineer,Gojek,Yogyakarta,Education,25000000,29000000,Senior,7.0,15.0,Large (500+),Part-time,Hybrid,"Java, Angular, Spring Boot",2025-03-24 05:34:48.391368,2025-06-24 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,27000000.0,Expert (15M+)
JOB_0610,Data Analyst,Digital Consulting,Remote,Government,9600000,14600000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"Elasticsearch, Ruby, Linux",2025-04-23 05:34:48.391368,2025-06-11 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,12100000.0,Mid (5-10M)
JOB_0611,DevOps Engineer,Grab,Batam,Education,10000000,13000000,Mid,3.0,6.0,Startup (<50),Part-time,On-site,"Python, Docker, Angular, Vue.js, Nginx",2025-04-29 05:34:48.391368,2025-06-10 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,11500000.0,Mid (5-10M)
JOB_0612,Backend Developer,OVO,Surabaya,Education,15400000,17400000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"JavaScript, Ruby, GCP, C#",2025-04-24 05:34:48.391368,2025-06-05 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,16400000.0,Expert (15M+)
JOB_0613,Software Developer,Fintech Company,Palembang,Healthcare,6400000,8400000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Redis, Jenkins, PHP, Azure, Django, Nginx",2025-03-26 05:34:48.391368,2025-07-06 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,7400000.0,Mid (5-10M)
JOB_0614,QA Engineer,Software House,Bali,Healthcare,25000000,29000000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"AWS, Angular, Jenkins, Laravel, PostgreSQL",2025-05-16 05:34:48.391368,2025-07-20 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,27000000.0,Expert (15M+)
JOB_0615,Technical Lead,E-commerce Platform,Solo,Gaming,10000000,14000000,Mid,3.0,6.0,Large (500+),Contract,On-site,"Angular, GCP, Go, Node.js, Vue.js, MongoDB",2025-04-09 05:34:48.391368,2025-07-08 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Mid (5-10M)
JOB_0616,Data Analyst,Fintech Company,Medan,Education,24000000,26000000,Senior,7.0,15.0,Startup (<50),Full-time,Remote,"Node.js, Python, Kubernetes, C#, Flask, Ruby",2025-04-17 05:34:48.391368,2025-06-05 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,25000000.0,Expert (15M+)
JOB_0617,Product Manager,Bukalapak,Jakarta,Healthcare,7200000,11200000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"PHP, Docker, Kubernetes",2025-03-24 05:34:48.391368,2025-06-09 05:34:48.391368,generated,2025-05-27 05:34:48.519446,1.0,9200000.0,Mid (5-10M)
JOB_0618,Technical Lead,Bank Digital,Jakarta,Healthcare,14400000,18400000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"FastAPI, React, Redis, Node.js, Nginx",2025-04-03 05:34:48.394375,2025-06-05 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,16400000.0,Senior (10-15M)
JOB_0619,Full Stack Developer,Government Agency,Bandung,Healthcare,26400000,31400000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"Java, GCP, Express.js, MySQL, Nginx",2025-03-08 05:34:48.394375,2025-06-07 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,28900000.0,Expert (15M+)
JOB_0620,Security Engineer,Healthcare Tech,Yogyakarta,Healthcare,5000000,8000000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"GCP, Azure, Node.js, Redis, Ruby, Angular",2025-03-29 05:34:48.394375,2025-07-05 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0621,Cloud Engineer,Traveloka,Semarang,Media,13000000,17000000,Mid,3.0,6.0,Large (500+),Contract,Hybrid,"MongoDB, Jenkins, Go, Azure, Ruby",2025-03-12 05:34:48.394375,2025-07-04 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0622,Database Administrator,Bank Digital,Palembang,Consulting,4800000,8800000,Junior,0.0,2.0,Startup (<50),Contract,Remote,"Flask, FastAPI, GCP, Django, Express.js",2025-05-10 05:34:48.394375,2025-07-13 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,6800000.0,Entry (2-5M)
JOB_0623,Frontend Developer,Digital Consulting,Remote,Food & Beverage,32400000,34400000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"Elasticsearch, Go, Git, Redis",2025-03-26 05:34:48.394375,2025-07-04 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,33400000.0,Expert (15M+)
JOB_0624,Business Analyst,Traveloka,Bali,Media,23000000,27000000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"Docker, Linux, GCP, FastAPI",2025-03-02 05:34:48.394375,2025-06-24 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,25000000.0,Expert (15M+)
JOB_0625,Data Scientist,Sea Group,Medan,Gaming,6000000,8000000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"MongoDB, Vue.js, GCP, Azure, Nginx",2025-05-19 05:34:48.394375,2025-07-18 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Mid (5-10M)
JOB_0626,QA Engineer,Grab,Palembang,Food & Beverage,16800000,20800000,Senior,7.0,15.0,Startup (<50),Full-time,Hybrid,"Terraform, Git, Redis, Angular",2025-04-19 05:34:48.394375,2025-06-30 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,18800000.0,Expert (15M+)
JOB_0628,DevOps Engineer,Multinational Corp,Remote,Gaming,21600000,24600000,Senior,7.0,15.0,Medium (50-500),Full-time,Remote,"Git, Spring Boot, Azure",2025-03-16 05:34:48.394375,2025-07-04 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,23100000.0,Expert (15M+)
JOB_0629,UI/UX Designer,E-commerce Platform,Makassar,Transportation,4000000,9000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"React, FastAPI, Ruby",2025-03-29 05:34:48.394375,2025-07-08 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0630,Backend Developer,Blibli,Batam,Consulting,7000000,9000000,Junior,0.0,2.0,Large (500+),Full-time,Hybrid,"Node.js, React, GCP",2025-05-23 05:34:48.394375,2025-07-02 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0631,DevOps Engineer,Traveloka,Solo,Healthcare,5000000,9000000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"Kubernetes, Vue.js, MySQL, Elasticsearch, Node.js",2025-04-05 05:34:48.394375,2025-07-16 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Entry (2-5M)
JOB_0632,Technical Lead,E-commerce Platform,Surabaya,Education,12100000,15100000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Flask, Linux, Nginx, FastAPI, AWS",2025-03-23 05:34:48.394375,2025-06-06 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,13600000.0,Senior (10-15M)
JOB_0633,System Administrator,Healthcare Tech,Remote,Media,12000000,16000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"React, Express.js, Nginx, Java, Elasticsearch",2025-03-01 05:34:48.394375,2025-07-15 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0634,Technical Lead,Local Tech Startup,Malang,Fintech,29000000,34000000,Senior,7.0,15.0,Medium (50-500),Full-time,Remote,"Terraform, MongoDB, JavaScript, Express.js",2025-03-02 05:34:48.394375,2025-07-18 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,31500000.0,Expert (15M+)
JOB_0635,Data Analyst,Fintech Company,Bali,Transportation,19000000,22000000,Senior,7.0,15.0,Medium (50-500),Full-time,Remote,"Python, Azure, Flask, Jenkins",2025-04-28 05:34:48.394375,2025-06-08 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,20500000.0,Expert (15M+)
JOB_0636,Full Stack Developer,Grab,Solo,Media,17000000,22000000,Senior,7.0,15.0,Large (500+),Full-time,Remote,"React, Java, Node.js",2025-04-13 05:34:48.394375,2025-06-21 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,19500000.0,Expert (15M+)
JOB_0637,UI/UX Designer,Grab,Palembang,Consulting,5600000,10600000,Junior,0.0,2.0,Large (500+),Full-time,Hybrid,"Flask, Node.js, FastAPI, GCP, C#",2025-03-02 05:34:48.394375,2025-07-19 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,8100000.0,Mid (5-10M)
JOB_0638,Cloud Engineer,Shopee,Remote,Transportation,8400000,12400000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"Angular, Nginx, Linux, Elasticsearch, PostgreSQL",2025-05-19 05:34:48.394375,2025-07-05 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,10400000.0,Mid (5-10M)
JOB_0639,Data Scientist,Traveloka,Makassar,Gaming,21000000,25000000,Senior,7.0,15.0,Large (500+),Contract,On-site,"Laravel, Express.js, Flask, React, PostgreSQL, Vue.js",2025-04-17 05:34:48.394375,2025-07-20 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,23000000.0,Expert (15M+)
JOB_0640,Security Engineer,OVO,Makassar,Food & Beverage,13000000,15000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Go, Nginx, PostgreSQL, Jenkins",2025-04-24 05:34:48.394375,2025-07-04 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0641,Full Stack Developer,Bukalapak,Remote,Education,4800000,6800000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"Node.js, Docker, GCP, Flask",2025-05-15 05:34:48.394375,2025-06-04 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,5800000.0,Entry (2-5M)
JOB_0642,Product Manager,Traveloka,Makassar,E-commerce,13000000,15000000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"PostgreSQL, Ruby, Redis, Nginx, Express.js",2025-02-28 05:34:48.394375,2025-07-13 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0643,Technical Lead,Local Tech Startup,Hybrid,Consulting,6000000,8000000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"MySQL, FastAPI, PostgreSQL",2025-04-06 05:34:48.394375,2025-06-09 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Mid (5-10M)
JOB_0644,UI/UX Designer,Traveloka,Palembang,Consulting,7200000,9200000,Mid,3.0,6.0,Large (500+),Contract,On-site,"Jenkins, Flask, Angular",2025-03-25 05:34:48.394375,2025-06-20 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,8200000.0,Mid (5-10M)
JOB_0645,Data Analyst,Blibli,Bali,Consulting,15000000,19000000,Senior,7.0,15.0,Large (500+),Full-time,Remote,"MongoDB, Jenkins, FastAPI, Nginx, Elasticsearch, Java",2025-03-02 05:34:48.394375,2025-07-19 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,17000000.0,Senior (10-15M)
JOB_0646,Mobile Developer,Digital Consulting,Hybrid,Transportation,11000000,13000000,Mid,3.0,6.0,Startup (<50),Contract,Remote,"Go, Python, Docker, Git, Azure",2025-03-26 05:34:48.394375,2025-06-09 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Senior (10-15M)
JOB_0647,Mobile Developer,Shopee,Bali,Healthcare,27000000,30000000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"MySQL, Java, Terraform, Django, Vue.js",2025-04-19 05:34:48.394375,2025-07-18 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,28500000.0,Expert (15M+)
JOB_0648,Database Administrator,E-commerce Platform,Remote,Education,16800000,19800000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"MongoDB, Elasticsearch, AWS, FastAPI, Go, Jenkins",2025-05-21 05:34:48.394375,2025-07-03 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,18300000.0,Expert (15M+)
JOB_0649,Full Stack Developer,Gojek,Jakarta,Consulting,8400000,13400000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"FastAPI, PostgreSQL, React",2025-03-01 05:34:48.394375,2025-06-21 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,10900000.0,Mid (5-10M)
JOB_0650,Business Analyst,Dana,Yogyakarta,Fintech,10000000,12000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Django, Spring Boot, MongoDB, Nginx",2025-04-17 05:34:48.394375,2025-06-11 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,11000000.0,Mid (5-10M)
JOB_0651,Data Analyst,E-commerce Platform,Medan,Education,5000000,7000000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"Angular, Python, Terraform, Vue.js, MongoDB, Azure",2025-03-10 05:34:48.394375,2025-07-20 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,6000000.0,Entry (2-5M)
JOB_0652,Full Stack Developer,Local Tech Startup,Remote,Fintech,13200000,18200000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Git, Django, Kubernetes, PHP, C#",2025-04-02 05:34:48.394375,2025-06-19 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,15700000.0,Senior (10-15M)
JOB_0653,Security Engineer,Software House,Lampung,Transportation,9600000,13600000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"React, GCP, Go",2025-04-26 05:34:48.394375,2025-06-28 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,11600000.0,Mid (5-10M)
JOB_0654,UI/UX Designer,Bank Digital,Makassar,Government,14000000,19000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Node.js, PHP, AWS, Django, C#",2025-04-06 05:34:48.394375,2025-06-29 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,16500000.0,Senior (10-15M)
JOB_0655,Software Developer,Government Agency,Solo,Government,4000000,6000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Spring Boot, Ruby, AWS",2025-03-11 05:34:48.394375,2025-06-09 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0656,Database Administrator,Blibli,Remote,Healthcare,27600000,32600000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"React, AWS, Elasticsearch, Laravel, Kubernetes, Azure",2025-03-13 05:34:48.394375,2025-06-12 05:34:48.394375,generated,2025-05-27 05:34:48.519446,1.0,30100000.0,Expert (15M+)
JOB_0657,Full Stack Developer,Healthcare Tech,Batam,Consulting,13000000,18000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"C#, MongoDB, React, Kubernetes, Python, Nginx",2025-03-06 05:34:48.404127,2025-07-07 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,15500000.0,Senior (10-15M)
JOB_0658,Backend Developer,Multinational Corp,Malang,Transportation,5000000,8000000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"MongoDB, Express.js, JavaScript",2025-05-16 05:34:48.404127,2025-07-06 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0659,Database Administrator,Gojek,Jakarta,Healthcare,21600000,23600000,Senior,7.0,15.0,Medium (50-500),Part-time,On-site,"Linux, Git, Vue.js, MongoDB, Ruby",2025-03-22 05:34:48.404127,2025-06-18 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,22600000.0,Expert (15M+)
JOB_0660,Data Scientist,Blibli,Jakarta,Consulting,12000000,14000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Spring Boot, Linux, AWS",2025-03-08 05:34:48.404127,2025-06-28 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,13000000.0,Senior (10-15M)
JOB_0661,QA Engineer,Government Agency,Yogyakarta,Consulting,7000000,9000000,Junior,0.0,2.0,Medium (50-500),Contract,On-site,"MySQL, React, Ruby, Terraform, Express.js, AWS",2025-02-27 05:34:48.404127,2025-06-29 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0662,Cloud Engineer,Dana,Malang,E-commerce,13000000,16000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Azure, Elasticsearch, PHP",2025-05-25 05:34:48.404127,2025-06-30 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,14500000.0,Senior (10-15M)
JOB_0663,Scrum Master,Tokopedia,Remote,Food & Beverage,12000000,15000000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"Angular, Django, Go",2025-03-13 05:34:48.404127,2025-06-04 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,13500000.0,Senior (10-15M)
JOB_0664,Full Stack Developer,Bukalapak,Surabaya,Consulting,22000000,26000000,Senior,7.0,15.0,Startup (<50),Full-time,Remote,"Jenkins, Django, Nginx",2025-03-23 05:34:48.404127,2025-06-15 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,24000000.0,Expert (15M+)
JOB_0665,Business Analyst,Grab,Surabaya,Food & Beverage,5500000,10500000,Junior,0.0,2.0,Startup (<50),Contract,Hybrid,"JavaScript, Python, FastAPI",2025-04-02 05:34:48.404127,2025-06-10 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0667,Business Analyst,Sea Group,Semarang,Media,20000000,23000000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"PostgreSQL, Vue.js, MongoDB",2025-04-25 05:34:48.404127,2025-06-28 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,21500000.0,Expert (15M+)
JOB_0668,Product Manager,Software House,Bali,Transportation,5000000,9000000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"MongoDB, Redis, Django",2025-05-20 05:34:48.404127,2025-07-14 05:34:48.404127,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Entry (2-5M)
JOB_0669,Business Analyst,Shopee,Malang,Consulting,21000000,26000000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"Terraform, Flask, JavaScript, Python",2025-05-05 05:34:48.407214,2025-06-09 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,23500000.0,Expert (15M+)
JOB_0670,UI/UX Designer,Dana,Batam,Transportation,12000000,16000000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"Django, Python, Spring Boot, Angular, Jenkins, FastAPI",2025-03-26 05:34:48.407214,2025-06-12 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0671,Database Administrator,Healthcare Tech,Semarang,Transportation,6000000,11000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Ruby, Linux, Angular, Jenkins",2025-03-25 05:34:48.407214,2025-06-30 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,8500000.0,Mid (5-10M)
JOB_0672,Business Analyst,Multinational Corp,Yogyakarta,Gaming,11000000,16000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"GCP, Elasticsearch, MySQL, React",2025-04-13 05:34:48.407214,2025-06-09 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,13500000.0,Senior (10-15M)
JOB_0673,DevOps Engineer,Grab,Bandung,Gaming,14300000,18300000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Node.js, Jenkins, GCP",2025-03-10 05:34:48.407214,2025-06-28 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,16300000.0,Senior (10-15M)
JOB_0674,Frontend Developer,Shopee,Medan,Healthcare,11000000,13000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"MongoDB, Express.js, Kubernetes, Azure, Redis",2025-02-28 05:34:48.407214,2025-06-16 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Senior (10-15M)
JOB_0675,Cloud Engineer,Healthcare Tech,Solo,Transportation,29000000,34000000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"Docker, Express.js, AWS, Python, Laravel, FastAPI",2025-04-30 05:34:48.407214,2025-06-08 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,31500000.0,Expert (15M+)
JOB_0676,Cloud Engineer,Multinational Corp,Batam,Government,8000000,10000000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"Vue.js, Go, Ruby",2025-03-15 05:34:48.407214,2025-06-12 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0677,Full Stack Developer,Bank Digital,Solo,Consulting,10000000,15000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Express.js, Terraform, Laravel",2025-05-11 05:34:48.407214,2025-06-06 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,12500000.0,Mid (5-10M)
JOB_0678,Scrum Master,Digital Consulting,Solo,Transportation,7000000,12000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"React, Flask, Django",2025-03-08 05:34:48.407214,2025-07-18 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,9500000.0,Mid (5-10M)
JOB_0679,Database Administrator,Healthcare Tech,Hybrid,Government,9000000,13000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Kubernetes, FastAPI, Vue.js, Angular, Nginx",2025-04-06 05:34:48.407214,2025-07-15 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,11000000.0,Mid (5-10M)
JOB_0680,Software Developer,Sea Group,Remote,Gaming,15600000,18600000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Go, Elasticsearch, React, JavaScript, Flask, Kubernetes",2025-04-16 05:34:48.407214,2025-07-03 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,17100000.0,Expert (15M+)
JOB_0681,Frontend Developer,Multinational Corp,Remote,Government,14400000,18400000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Jenkins, Spring Boot, Linux",2025-03-10 05:34:48.407214,2025-07-09 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,16400000.0,Senior (10-15M)
JOB_0682,Business Analyst,Healthcare Tech,Medan,Fintech,5000000,10000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Ruby, MongoDB, Go",2025-03-11 05:34:48.407214,2025-06-22 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Entry (2-5M)
JOB_0683,Data Scientist,Sea Group,Palembang,Healthcare,4800000,7800000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"GCP, Laravel, PHP, Azure, Redis, Node.js",2025-03-23 05:34:48.407214,2025-06-24 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,6300000.0,Entry (2-5M)
JOB_0684,Cloud Engineer,Bank Digital,Palembang,E-commerce,8800000,13800000,Mid,3.0,6.0,Startup (<50),Contract,On-site,"Spring Boot, Flask, Java, PostgreSQL",2025-04-11 05:34:48.407214,2025-06-06 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,11300000.0,Mid (5-10M)
JOB_0685,Frontend Developer,OVO,Batam,E-commerce,13000000,17000000,Mid,3.0,6.0,Medium (50-500),Contract,Hybrid,"Python, GCP, Node.js",2025-03-02 05:34:48.407214,2025-07-06 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0686,Product Manager,OVO,Solo,Consulting,9000000,14000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"JavaScript, FastAPI, PHP, Laravel, Redis, Java",2025-04-17 05:34:48.407214,2025-06-20 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,11500000.0,Mid (5-10M)
JOB_0687,Software Developer,Fintech Company,Hybrid,Education,5000000,10000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Nginx, Redis, Django, FastAPI, Docker, Go",2025-03-27 05:34:48.407214,2025-07-23 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Entry (2-5M)
JOB_0688,Technical Lead,Blibli,Bandung,Gaming,11000000,16000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Ruby, GCP, Git",2025-03-04 05:34:48.407214,2025-06-10 05:34:48.407214,generated,2025-05-27 05:34:48.519446,1.0,13500000.0,Senior (10-15M)
